account_id,account_name,usage_month,active_seats,total_api_calls,credits_consumed,global_region,industry_vertical,contract_tier,total_licensed_seats,monthly_credit_allowance,annual_contract_value,firmographic_source
ACC_0040,BizCorp_0040,2026-04-01,127,134001,109608,APAC,Retail,Enterprise,185,238966,99900,Reference sample
ACC_0040,BizCorp_0040,2026-05-01,119,134651,117351,APAC,Retail,Enterprise,185,238966,99900,Reference sample
ACC_0040,BizCorp_0040,2026-06-01,124,140301,119590,APAC,Retail,Enterprise,185,238966,99900,Reference sample
ACC_0040,BizCorp_0040,2026-07-01,125,130985,105621,APAC,Retail,Enterprise,185,238966,99900,Reference sample
ACC_0040,BizCorp_0040,2026-08-01,122,147913,127961,APAC,Retail,Enterprise,185,238966,99900,Reference sample
ACC_0041,BizCorp_0041,2026-03-01,31,52116,41889,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0041,BizCorp_0041,2026-04-01,32,49472,38916,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0041,BizCorp_0041,2026-05-01,28,52061,41726,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0041,BizCorp_0041,2026-06-01,30,38667,32650,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0041,BizCorp_0041,2026-07-01,27,52474,42797,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0041,BizCorp_0041,2026-08-01,30,43300,36164,APAC,Logistics,Premium,48,55343,34560,Reference sample
ACC_0042,BizCorp_0042,2026-03-01,8,7149,6429,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0042,BizCorp_0042,2026-04-01,9,7402,6038,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0042,BizCorp_0042,2026-05-01,8,6774,5779,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0042,BizCorp_0042,2026-06-01,4,3684,3040,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0042,BizCorp_0042,2026-07-01,2,1955,1520,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0042,BizCorp_0042,2026-08-01,1,875,760,APAC,Logistics,Standard,14,11537,13440,Reference sample
ACC_0043,BizCorp_0043,2026-03-01,45,29776,24500,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0043,BizCorp_0043,2026-04-01,44,31128,24021,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0043,BizCorp_0043,2026-05-01,41,27048,22501,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0043,BizCorp_0043,2026-06-01,45,26072,23369,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0043,BizCorp_0043,2026-07-01,44,30331,23489,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0043,BizCorp_0043,2026-08-01,46,31820,24749,EMEA,Financial Services,Premium,77,53919,55440,Reference sample
ACC_0044,BizCorp_0044,2026-03-01,8,3154,2786,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0044,BizCorp_0044,2026-04-01,7,3500,3022,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0044,BizCorp_0044,2026-05-01,7,3850,3336,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0044,BizCorp_0044,2026-06-01,9,4562,3837,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0044,BizCorp_0044,2026-07-01,11,5858,4604,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0044,BizCorp_0044,2026-08-01,12,6478,5525,EMEA,Financial Services,Standard,12,6049,11520,Reference sample
ACC_0045,BizCorp_0045,2026-03-01,196,108519,88055,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0045,BizCorp_0045,2026-04-01,236,97522,87385,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0045,BizCorp_0045,2026-05-01,202,80792,72606,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0045,BizCorp_0045,2026-06-01,260,126179,98907,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0045,BizCorp_0045,2026-07-01,312,143576,118689,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0045,BizCorp_0045,2026-08-01,375,157420,142427,APAC,Technology,Enterprise,384,220646,207360,Reference sample
ACC_0046,BizCorp_0046,2026-03-01,3,4815,4312,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0046,BizCorp_0046,2026-04-01,4,4614,4027,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0046,BizCorp_0046,2026-05-01,4,4606,4094,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0046,BizCorp_0046,2026-06-01,5,6024,4998,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0046,BizCorp_0046,2026-07-01,6,6802,5998,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0046,BizCorp_0046,2026-08-01,7,7967,7197,AMER,Financial Services,Standard,7,5964,6720,Reference sample
ACC_0047,BizCorp_0047,2026-03-01,11,3655,3026,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0047,BizCorp_0047,2026-04-01,10,3370,2605,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0047,BizCorp_0047,2026-05-01,11,2917,2392,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0047,BizCorp_0047,2026-06-01,5,1623,1324,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0047,BizCorp_0047,2026-07-01,2,812,662,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0047,BizCorp_0047,2026-08-01,1,401,331,APAC,Technology,Standard,15,6160,14400,Reference sample
ACC_0048,BizCorp_0048,2026-03-01,59,17080,14705,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0048,BizCorp_0048,2026-04-01,62,16573,15038,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0048,BizCorp_0048,2026-05-01,63,20368,18069,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0048,BizCorp_0048,2026-06-01,31,9704,8385,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0048,BizCorp_0048,2026-07-01,15,5059,4192,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0048,BizCorp_0048,2026-08-01,7,2593,2096,APAC,Technology,Premium,83,34040,59760,Reference sample
ACC_0049,BizCorp_0049,2026-03-01,276,223887,193242,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0049,BizCorp_0049,2026-04-01,289,197570,168184,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0049,BizCorp_0049,2026-05-01,300,236905,200946,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0049,BizCorp_0049,2026-06-01,367,268249,236833,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0049,BizCorp_0049,2026-07-01,393,354517,284200,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0049,BizCorp_0049,2026-08-01,393,401726,341040,EMEA,Technology,Enterprise,393,402100,212220,Reference sample
ACC_0050,BizCorp_0050,2026-03-01,36,13640,10826,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0050,BizCorp_0050,2026-04-01,36,13158,11399,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0050,BizCorp_0050,2026-05-01,36,12547,10875,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0050,BizCorp_0050,2026-06-01,42,14704,12926,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0050,BizCorp_0050,2026-07-01,51,17275,15512,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0050,BizCorp_0050,2026-08-01,61,20984,18614,AMER,Financial Services,Premium,73,32478,52560,Reference sample
ACC_0051,BizCorp_0051,2026-03-01,200,184386,162090,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0051,BizCorp_0051,2026-04-01,189,163197,135210,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0051,BizCorp_0051,2026-05-01,196,158859,137679,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0051,BizCorp_0051,2026-06-01,219,191457,166984,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0051,BizCorp_0051,2026-07-01,195,182303,156031,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0051,BizCorp_0051,2026-08-01,202,221420,170377,EMEA,Healthcare,Enterprise,321,285753,173340,Reference sample
ACC_0052,BizCorp_0052,2026-03-01,16,24345,21560,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0052,BizCorp_0052,2026-04-01,17,23453,19405,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0052,BizCorp_0052,2026-05-01,17,25798,22433,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0052,BizCorp_0052,2026-06-01,21,28305,24063,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0052,BizCorp_0052,2026-07-01,26,31836,28876,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0052,BizCorp_0052,2026-08-01,27,44870,34651,APAC,Logistics,Premium,27,64129,19440,Reference sample
ACC_0053,BizCorp_0053,2026-03-01,3,10472,9188,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0053,BizCorp_0053,2026-04-01,3,8664,7026,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0053,BizCorp_0053,2026-05-01,3,9994,7734,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0053,BizCorp_0053,2026-06-01,3,8944,7181,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0053,BizCorp_0053,2026-07-01,3,9130,8120,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0053,BizCorp_0053,2026-08-01,3,8811,7518,APAC,Manufacturing,Standard,6,11596,5760,Reference sample
ACC_0054,BizCorp_0054,2026-03-01,8,3816,3276,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0054,BizCorp_0054,2026-04-01,8,3303,2939,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0054,BizCorp_0054,2026-05-01,9,2977,2686,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0054,BizCorp_0054,2026-06-01,9,3812,3127,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0054,BizCorp_0054,2026-07-01,8,3125,2762,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0054,BizCorp_0054,2026-08-01,8,4195,3262,AMER,Retail,Standard,12,8139,11520,Reference sample
ACC_0055,BizCorp_0055,2026-03-01,16,32520,28903,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0055,BizCorp_0055,2026-04-01,15,38259,30420,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0055,BizCorp_0055,2026-05-01,16,34462,29015,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0055,BizCorp_0055,2026-06-01,15,32908,28088,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0055,BizCorp_0055,2026-07-01,14,35622,29758,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0055,BizCorp_0055,2026-08-01,15,30913,24942,AMER,Manufacturing,Premium,38,47648,27360,Reference sample
ACC_0056,BizCorp_0056,2026-03-01,31,16278,12782,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0056,BizCorp_0056,2026-04-01,33,16189,14301,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0056,BizCorp_0056,2026-05-01,32,16062,12709,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0056,BizCorp_0056,2026-06-01,32,15974,12727,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0056,BizCorp_0056,2026-07-01,32,17628,13809,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0056,BizCorp_0056,2026-08-01,33,15151,12378,EMEA,Retail,Premium,52,24940,37440,Reference sample
ACC_0057,BizCorp_0057,2026-03-01,4,9085,7541,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0057,BizCorp_0057,2026-04-01,4,9689,7925,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0057,BizCorp_0057,2026-05-01,3,9128,8135,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0057,BizCorp_0057,2026-06-01,2,4700,3902,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0057,BizCorp_0057,2026-07-01,1,2172,1951,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0057,BizCorp_0057,2026-08-01,1,1235,975,AMER,Financial Services,Standard,6,13856,5760,Reference sample
ACC_0058,BizCorp_0058,2026-03-01,4,3657,3306,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0058,BizCorp_0058,2026-04-01,4,4218,3521,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0058,BizCorp_0058,2026-05-01,4,4151,3741,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0058,BizCorp_0058,2026-06-01,4,4279,3881,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0058,BizCorp_0058,2026-07-01,5,4902,3813,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0058,BizCorp_0058,2026-08-01,5,4429,3608,EMEA,Healthcare,Standard,10,11658,9600,Reference sample
ACC_0059,BizCorp_0059,2026-03-01,10,4800,3866,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0059,BizCorp_0059,2026-04-01,11,4146,3742,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0059,BizCorp_0059,2026-05-01,9,4882,3788,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0059,BizCorp_0059,2026-06-01,5,2599,2012,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0059,BizCorp_0059,2026-07-01,2,1126,1006,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0059,BizCorp_0059,2026-08-01,1,626,503,AMER,Healthcare,Standard,17,5960,16320,Reference sample
ACC_0060,BizCorp_0060,2026-03-01,7,5620,4949,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0060,BizCorp_0060,2026-04-01,8,5212,4649,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0060,BizCorp_0060,2026-05-01,8,5442,4567,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0060,BizCorp_0060,2026-06-01,9,7057,5724,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0060,BizCorp_0060,2026-07-01,11,8768,6869,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0060,BizCorp_0060,2026-08-01,13,9342,8243,EMEA,Manufacturing,Standard,17,9345,16320,Reference sample
ACC_0061,BizCorp_0061,2026-03-01,58,39198,32130,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0061,BizCorp_0061,2026-04-01,61,43133,35647,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0061,BizCorp_0061,2026-05-01,62,41501,35097,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0061,BizCorp_0061,2026-06-01,58,40669,34919,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0061,BizCorp_0061,2026-07-01,54,37884,32242,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0061,BizCorp_0061,2026-08-01,57,40012,34140,APAC,Healthcare,Premium,92,63376,66240,Reference sample
ACC_0062,BizCorp_0062,2026-03-01,6,6315,5180,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0062,BizCorp_0062,2026-04-01,6,6026,5194,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0062,BizCorp_0062,2026-05-01,6,5271,4147,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0062,BizCorp_0062,2026-06-01,7,5995,5429,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0062,BizCorp_0062,2026-07-01,9,8237,6515,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0062,BizCorp_0062,2026-08-01,11,9678,7818,AMER,Financial Services,Standard,11,9861,10560,Reference sample
ACC_0063,BizCorp_0063,2026-03-01,371,221567,198030,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0063,BizCorp_0063,2026-04-01,363,200464,173864,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0063,BizCorp_0063,2026-05-01,394,206438,179317,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0063,BizCorp_0063,2026-06-01,183,112446,96932,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0063,BizCorp_0063,2026-07-01,91,58842,48466,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0063,BizCorp_0063,2026-08-01,45,29414,24233,AMER,Logistics,Enterprise,477,384266,257580,Reference sample
ACC_0064,BizCorp_0064,2026-03-01,20,15659,12378,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0064,BizCorp_0064,2026-04-01,20,17991,14039,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0064,BizCorp_0064,2026-05-01,19,16079,12903,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0064,BizCorp_0064,2026-06-01,19,13321,11989,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0064,BizCorp_0064,2026-07-01,20,16549,13099,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0064,BizCorp_0064,2026-08-01,19,19415,15240,APAC,Healthcare,Premium,28,23286,20160,Reference sample
ACC_0065,BizCorp_0065,2026-03-01,282,148985,121478,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0065,BizCorp_0065,2026-04-01,236,136918,117641,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0065,BizCorp_0065,2026-05-01,263,137243,110720,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0065,BizCorp_0065,2026-06-01,242,159667,122871,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0065,BizCorp_0065,2026-07-01,284,152666,125646,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0065,BizCorp_0065,2026-08-01,238,143834,114402,AMER,Retail,Enterprise,372,182540,200880,Reference sample
ACC_0066,BizCorp_0066,2026-03-01,4,2080,1763,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0066,BizCorp_0066,2026-04-01,4,2558,2039,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0066,BizCorp_0066,2026-05-01,4,2199,1815,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0066,BizCorp_0066,2026-06-01,4,2427,2131,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0066,BizCorp_0066,2026-07-01,4,2507,2182,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0066,BizCorp_0066,2026-08-01,4,2571,2208,APAC,Financial Services,Standard,10,6122,9600,Reference sample
ACC_0067,BizCorp_0067,2026-03-01,95,153830,131602,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0067,BizCorp_0067,2026-04-01,101,177798,156809,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0067,BizCorp_0067,2026-05-01,95,200514,159068,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0067,BizCorp_0067,2026-06-01,100,183065,142481,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0067,BizCorp_0067,2026-07-01,93,173230,153139,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0067,BizCorp_0067,2026-08-01,102,158542,127046,AMER,Retail,Enterprise,221,311694,119340,Reference sample
ACC_0068,BizCorp_0068,2026-03-01,5,5141,4662,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0068,BizCorp_0068,2026-04-01,4,4472,3758,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0068,BizCorp_0068,2026-05-01,4,4687,3882,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0068,BizCorp_0068,2026-06-01,4,4932,4283,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0068,BizCorp_0068,2026-07-01,4,5130,4547,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0068,BizCorp_0068,2026-08-01,4,4427,3639,EMEA,Logistics,Standard,6,6343,5760,Reference sample
ACC_0069,BizCorp_0069,2026-03-01,184,148168,128367,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0069,BizCorp_0069,2026-04-01,194,152981,137410,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0069,BizCorp_0069,2026-05-01,202,163076,127148,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0069,BizCorp_0069,2026-06-01,190,123914,106961,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0069,BizCorp_0069,2026-07-01,210,151748,117094,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0069,BizCorp_0069,2026-08-01,196,165022,128846,EMEA,Manufacturing,Enterprise,390,374088,210600,Reference sample
ACC_0070,BizCorp_0070,2026-03-01,10,5443,4568,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0070,BizCorp_0070,2026-04-01,12,4495,3911,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0070,BizCorp_0070,2026-05-01,11,5114,4339,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0070,BizCorp_0070,2026-06-01,13,6200,5480,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0070,BizCorp_0070,2026-07-01,15,7690,6577,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0070,BizCorp_0070,2026-08-01,15,9236,7892,EMEA,Healthcare,Standard,15,8910,14400,Reference sample
ACC_0071,BizCorp_0071,2026-03-01,6,11567,9442,EMEA,Financial Services,Standard,14,12491,13440,Reference sample
ACC_0071,BizCorp_0071,2026-04-01,7,12182,9646,EMEA,Financial Services,Standard,14,12491,13440,Reference sample
ACC_0071,BizCorp_0071,2026-05-01,6,10146,8777,EMEA,Financial Services,Standard,14,12491,13440,Reference sample
ACC_0071,BizCorp_0071,2026-06-01,3,4879,4317,EMEA,Financial Services,Standard,14,12491,13440,Reference sample
