account_id,usage_month,active_seats,total_api_calls,credits_consumed
ACC_0117,2026-05,179,69588,62253
ACC_0117,2026-06,205,90959,76873
ACC_0117,2026-07,211,92278,74510
ACC_0117,2026-08,187,86451,71767
ACC_0118,2026-03,3,4262,3428
ACC_0118,2026-04,3,3694,2920
ACC_0118,2026-05,2,3938,3251
ACC_0118,2026-06,3,4551,3998
ACC_0118,2026-07,4,6224,4798
ACC_0118,2026-08,5,7458,5758
ACC_0119,2026-03,14,9927,8102
ACC_0119,2026-04,13,7961,7092
ACC_0119,2026-05,13,11585,9035
ACC_0119,2026-06,7,4911,4095
ACC_0119,2026-07,3,2317,2047
ACC_0119,2026-08,1,1314,1023
ACC_0120,2026-03,11,6498,5153
ACC_0120,2026-04,11,5841,4680
ACC_0120,2026-05,12,6153,4895
ACC_0120,2026-06,11,6136,4798
ACC_0120,2026-07,11,6494,5574
ACC_0120,2026-08,10,6654,5711
ACC_0121,2026-03,2,2987,2542
ACC_0121,2026-04,2,2714,2268
ACC_0121,2026-05,2,2627,2044
ACC_0121,2026-06,2,2492,2211
ACC_0121,2026-07,2,3081,2379
ACC_0121,2026-08,2,2516,2032
ACC_0122,2026-03,9,2449,1956
ACC_0122,2026-04,9,2129,1882
ACC_0122,2026-05,10,2917,2277
ACC_0122,2026-06,9,2334,2037
ACC_0122,2026-07,9,2567,2018
ACC_0122,2026-08,9,2371,1989
ACC_0123,2026-03,12,4923,4049
ACC_0123,2026-04,14,4957,4388
ACC_0123,2026-05,13,4712,3636
ACC_0123,2026-06,11,5307,4233
ACC_0123,2026-07,11,5154,4310
ACC_0123,2026-08,13,5573,4682
ACC_0124,2026-03,174,275467,240877
ACC_0124,2026-04,162,296898,228420
ACC_0124,2026-05,151,294851,260387
ACC_0124,2026-06,166,307896,253052
ACC_0124,2026-07,183,276434,245126
ACC_0124,2026-08,174,285951,224397
ACC_0125,2026-03,327,131006,105808
ACC_0125,2026-04,321,128690,102905
ACC_0125,2026-05,332,137654,113292
ACC_0125,2026-06,383,150111,131512
ACC_0125,2026-07,460,195205,157814
ACC_0125,2026-08,469,231814,189377
ACC_0126,2026-03,31,29751,23287
ACC_0126,2026-04,26,25987,21235
ACC_0126,2026-05,27,24201,19972
ACC_0126,2026-06,14,12317,11063
ACC_0126,2026-07,7,6868,5531
ACC_0126,2026-08,3,3154,2765
ACC_0127,2026-03,25,29373,24155
ACC_0127,2026-04,28,24336,19485
ACC_0127,2026-05,24,23530,20400
ACC_0127,2026-06,12,13189,10671
ACC_0127,2026-07,6,6164,5335
ACC_0127,2026-08,3,2967,2667
ACC_0128,2026-03,31,22739,18849
ACC_0128,2026-04,31,25354,21299
ACC_0128,2026-05,28,24782,20008
ACC_0128,2026-06,14,12321,9510
ACC_0128,2026-07,7,6070,4755
ACC_0128,2026-08,3,2704,2377
ACC_0129,2026-03,100,129057,115706
ACC_0129,2026-04,100,101529,89882
ACC_0129,2026-05,99,119618,92697
ACC_0129,2026-06,128,134826,122066
ACC_0129,2026-07,154,173330,146480
ACC_0129,2026-08,185,217343,175776
ACC_0130,2026-03,55,11529,10133
ACC_0130,2026-04,47,16349,12904
ACC_0130,2026-05,53,13675,11249
ACC_0130,2026-06,54,15384,12850
ACC_0130,2026-07,54,14442,11939
ACC_0130,2026-08,52,15446,12071
ACC_0131,2026-03,7,4337,3459
ACC_0131,2026-04,7,3450,2897
ACC_0131,2026-05,7,4243,3416
ACC_0131,2026-06,3,1752,1515
ACC_0131,2026-07,1,980,757
ACC_0131,2026-08,1,479,378
ACC_0132,2026-03,9,4919,4140
ACC_0132,2026-04,8,4582,3691
ACC_0132,2026-05,8,5229,4630
ACC_0132,2026-06,8,5583,4627
ACC_0132,2026-07,7,4465,3472
ACC_0132,2026-08,8,5904,4593
ACC_0133,2026-03,32,16892,13611
ACC_0133,2026-04,29,17312,13433
ACC_0133,2026-05,32,16550,14654
ACC_0133,2026-06,30,19118,16087
ACC_0133,2026-07,30,19626,15333
ACC_0133,2026-08,27,16908,14556
ACC_0134,2026-03,59,29476,24129
ACC_0134,2026-04,57,32230,25656
ACC_0134,2026-05,64,25830,23131
ACC_0134,2026-06,73,38788,30545
ACC_0134,2026-07,88,45284,36655
ACC_0134,2026-08,95,56809,43986
ACC_0135,2026-03,40,12643,9865
ACC_0135,2026-04,38,9895,7787
ACC_0135,2026-05,38,9688,8374
ACC_0135,2026-06,47,12226,10448
ACC_0135,2026-07,56,16241,12537
ACC_0135,2026-08,67,19180,15045
ACC_0136,2026-03,37,41945,35293
ACC_0136,2026-04,33,49500,38686
ACC_0136,2026-05,37,44699,35277
ACC_0136,2026-06,36,37532,32338
ACC_0136,2026-07,39,42579,36484
ACC_0136,2026-08,39,43708,37194
ACC_0137,2026-03,226,181288,145959
ACC_0137,2026-04,242,145469,127919
ACC_0137,2026-05,225,161694,145875
ACC_0137,2026-06,245,183361,157964
ACC_0137,2026-07,233,156941,141981
ACC_0137,2026-08,207,172161,133334
ACC_0138,2026-03,32,33993,26529
ACC_0138,2026-04,35,31574,25200
ACC_0138,2026-05,34,40858,33497
ACC_0138,2026-06,41,41293,35223
ACC_0138,2026-07,49,50556,42268
ACC_0138,2026-08,59,60217,50722
ACC_0139,2026-03,48,35241,29307
ACC_0139,2026-04,47,41348,36509
ACC_0139,2026-05,42,39919,31293
ACC_0139,2026-06,23,18643,16541
ACC_0139,2026-07,11,9367,8270
ACC_0139,2026-08,5,4773,4135
ACC_0140,2026-03,2,8992,7324
ACC_0140,2026-04,2,8695,7095
ACC_0140,2026-05,3,9117,8044
ACC_0140,2026-06,3,10917,9375
ACC_0140,2026-07,4,13086,11250
ACC_0140,2026-08,5,17131,13500
ACC_0141,2026-03,56,98624,84271
ACC_0141,2026-04,53,85940,74325
ACC_0141,2026-05,61,104284,81207
ACC_0141,2026-06,28,47234,41704
ACC_0141,2026-07,14,23845,20852
ACC_0141,2026-08,7,12518,10426
ACC_0142,2026-03,14,6018,4742
ACC_0142,2026-04,14,5582,4429
ACC_0142,2026-05,13,5275,4696
ACC_0142,2026-06,12,4176,3571
ACC_0142,2026-07,14,4424,3723
ACC_0142,2026-08,14,5440,4204
ACC_0143,2026-03,45,12296,9672
ACC_0143,2026-04,39,10896,9685
ACC_0143,2026-05,39,11412,9217
ACC_0143,2026-06,44,11563,9214
ACC_0143,2026-07,44,10208,9102
ACC_0143,2026-08,44,11777,10593
ACC_0144,2026-03,50,11583,10349
ACC_0144,2026-04,48,15221,12502
ACC_0144,2026-05,49,14102,12753
ACC_0144,2026-06,48,15053,13028
ACC_0144,2026-07,53,14736,11594
ACC_0144,2026-08,55,15063,12543
ACC_0145,2026-03,7,2941,2584
ACC_0145,2026-04,8,3821,3165
ACC_0145,2026-05,9,2838,2484
ACC_0145,2026-06,8,3519,3000
ACC_0145,2026-07,8,3581,2773
ACC_0145,2026-08,8,3176,2701
ACC_0146,2026-03,10,4524,3792
ACC_0146,2026-04,9,4700,4010
ACC_0146,2026-05,9,4781,4283
ACC_0146,2026-06,9,4619,3877
ACC_0146,2026-07,10,5378,4241
ACC_0146,2026-08,9,5063,3904
ACC_0147,2026-03,61,199264,161240
ACC_0147,2026-04,53,223759,186726
ACC_0147,2026-05,52,196341,159406
ACC_0147,2026-06,69,217714,194910
ACC_0147,2026-07,82,263987,233892
ACC_0147,2026-08,99,331225,280670
ACC_0148,2026-03,3,5383,4723
ACC_0148,2026-04,3,6414,5432
ACC_0148,2026-05,3,5774,4813
ACC_0148,2026-06,3,6479,5317
ACC_0148,2026-07,3,6918,5369
ACC_0148,2026-08,3,6669,5170
ACC_0149,2026-03,20,21714,18128
ACC_0149,2026-04,20,25612,23159
ACC_0149,2026-05,22,26956,22471
ACC_0149,2026-06,25,27118,24534
ACC_0149,2026-07,30,33439,29441
ACC_0149,2026-08,35,43134,35330
ACC_0150,2026-03,98,175746,140561
ACC_0150,2026-04,112,199747,175158
ACC_0150,2026-05,110,185002,160546
ACC_0150,2026-06,53,94091,80508
ACC_0150,2026-07,26,51200,40254
ACC_0150,2026-08,13,24340,20127
ACC_0151,2026-03,355,388964,306133
ACC_0151,2026-04,380,303736,267521
ACC_0151,2026-05,396,430114,336832
ACC_0151,2026-06,358,353770,304321
ACC_0151,2026-07,376,407097,335399
ACC_0151,2026-08,383,381445,315798
ACC_0152,2026-03,20,43113,35960
ACC_0152,2026-04,21,45038,38476
ACC_0152,2026-05,21,38884,35170
ACC_0152,2026-06,24,49469,44606
ACC_0152,2026-07,28,67839,53527
ACC_0152,2026-08,34,75138,64233
ACC_0153,2026-03,308,207380,159721
ACC_0153,2026-04,310,162582,141518
ACC_0153,2026-05,298,172058,154038
ACC_0153,2026-06,327,203589,181308
ACC_0153,2026-07,294,182867,165121
ACC_0153,2026-08,325,191802,159443
ACC_0154,2026-03,3,11451,9741
ACC_0154,2026-04,3,10960,8687
ACC_0154,2026-05,3,10444,8948
ACC_0154,2026-06,4,12248,10202
ACC_0154,2026-07,5,15340,12243
ACC_0154,2026-08,6,17157,14691
ACC_0155,2026-03,4,6547,5207
ACC_0155,2026-04,4,5516,4766
ACC_0155,2026-05,3,6395,5418
ACC_0155,2026-06,2,2699,2357
ACC_0155,2026-07,1,1470,1178
ACC_0155,2026-08,1,658,589
ACC_0156,2026-03,3,5233,4415
ACC_0156,2026-04,3,4830,3819
ACC_0156,2026-05,3,5068,4112
ACC_0156,2026-06,3,4902,4262
ACC_0156,2026-07,3,5563,4600
ACC_0156,2026-08,4,5465,4542
ACC_0157,2026-03,199,67136,56254
ACC_0157,2026-04,198,64761,52958
ACC_0157,2026-05,192,62359,51400
ACC_0157,2026-06,187,61918,52793
ACC_0157,2026-07,170,58072,46944
ACC_0157,2026-08,175,59847,51427
ACC_0158,2026-03,13,32154,28402
ACC_0158,2026-04,14,32065,27939
ACC_0158,2026-05,13,32797,26042
ACC_0158,2026-06,13,39217,30208
ACC_0158,2026-07,14,38811,34033
ACC_0158,2026-08,13,32775,26055
ACC_0159,2026-03,47,31141,26013
ACC_0159,2026-04,40,28253,25299
ACC_0159,2026-05,45,32452,25351
ACC_0159,2026-06,22,13488,11417
ACC_0159,2026-07,11,6693,5708
ACC_0159,2026-08,5,3514,2854
ACC_0160,2026-03,10,5605,4617
ACC_0160,2026-04,10,5477,4443
ACC_0160,2026-05,10,6541,5428
ACC_0160,2026-06,10,5364,4397
ACC_0160,2026-07,10,5994,4733
ACC_0160,2026-08,10,6835,5474
ACC_0161,2026-03,109,159691,135140
ACC_0161,2026-04,124,151601,125634
ACC_0161,2026-05,121,154908,128114
ACC_0161,2026-06,139,207843,173932
ACC_0161,2026-07,167,239874,208719
ACC_0161,2026-08,201,289420,250462
ACC_0162,2026-03,44,48123,37208
ACC_0162,2026-04,42,59036,47902
ACC_0162,2026-05,45,57776,45936
ACC_0162,2026-06,39,51281,44138
ACC_0162,2026-07,45,52597,41663
ACC_0162,2026-08,38,61330,48234
ACC_0163,2026-03,27,32242,27791
ACC_0163,2026-04,27,30837,26596
ACC_0163,2026-05,26,26341,22177
ACC_0163,2026-06,29,34476,29633
ACC_0163,2026-07,35,44892,35560
ACC_0163,2026-08,43,52439,42672
ACC_0164,2026-03,27,28582,22914
ACC_0164,2026-04,28,25842,21818
ACC_0164,2026-05,28,22887,20217
ACC_0164,2026-06,25,23663,19983
ACC_0164,2026-07,27,27152,23300
ACC_0164,2026-08,27,30431,24776
ACC_0165,2026-03,267,218943,178633
ACC_0165,2026-04,278,182231,161044
ACC_0165,2026-05,289,265964,210062
ACC_0165,2026-06,304,251494,203285
ACC_0165,2026-07,305,208219,174144
ACC_0165,2026-08,302,211488,170901
ACC_0166,2026-03,43,13970,10955
ACC_0166,2026-04,48,15464,13507
ACC_0166,2026-05,48,16779,13648
ACC_0166,2026-06,22,7419,6055
ACC_0166,2026-07,11,3878,3027
ACC_0166,2026-08,5,1959,1513
ACC_0167,2026-03,24,34241,28065
ACC_0167,2026-04,25,34961,30830
ACC_0167,2026-05,27,27904,23154
ACC_0167,2026-06,28,38707,30588
ACC_0167,2026-07,27,28361,24865
ACC_0167,2026-08,29,34198,29654
ACC_0168,2026-03,125,213957,169161
ACC_0168,2026-04,139,190527,167707
ACC_0168,2026-05,141,205677,158797
ACC_0168,2026-06,160,254576,221931
ACC_0168,2026-07,192,316969,266317
ACC_0168,2026-08,231,367410,319581
ACC_0169,2026-03,3,5881,4986
ACC_0169,2026-04,2,4989,4212
ACC_0169,2026-05,3,4610,3806
ACC_0169,2026-06,3,5816,5238
ACC_0169,2026-07,4,8085,6286
ACC_0169,2026-08,5,9007,7543
ACC_0170,2026-03,80,60579,48477
ACC_0170,2026-04,66,53374,43609
ACC_0170,2026-05,70,53543,45601
ACC_0170,2026-06,36,30456,23544
ACC_0170,2026-07,18,14266,11772
ACC_0170,2026-08,9,7157,5886
ACC_0171,2026-03,37,27175,24309
ACC_0171,2026-04,40,27707,24050
ACC_0171,2026-05,37,33675,28067
ACC_0171,2026-06,19,15888,12272
ACC_0171,2026-07,9,7094,6136
ACC_0171,2026-08,4,3596,3068
ACC_0172,2026-03,25,37621,32636
ACC_0172,2026-04,24,39344,33827
ACC_0172,2026-05,27,36909,32656
ACC_0172,2026-06,30,46140,36314
ACC_0172,2026-07,36,53664,43577
ACC_0172,2026-08,43,65870,52293
ACC_0173,2026-03,42,15962,14092
ACC_0173,2026-04,44,16091,12581
ACC_0173,2026-05,45,18129,13970
ACC_0173,2026-06,45,15758,14039
ACC_0173,2026-07,47,14879,12718
ACC_0173,2026-08,42,16848,13298
ACC_0174,2026-03,163,231074,209910
ACC_0174,2026-04,182,212034,165125
ACC_0174,2026-05,164,204216,182522
ACC_0174,2026-06,86,106446,91313
ACC_0174,2026-07,43,52817,45656
ACC_0174,2026-08,21,29591,22828
ACC_0175,2026-03,40,44097,38998
ACC_0175,2026-04,33,47960,38932
ACC_0175,2026-05,36,49063,40254
ACC_0175,2026-06,33,49752,40409
ACC_0175,2026-07,40,41822,33557
ACC_0175,2026-08,38,48890,40278
ACC_0176,2026-03,37,29641,23737
ACC_0176,2026-04,39,25118,22457
ACC_0176,2026-05,37,25195,20089
ACC_0176,2026-06,38,21296,18654
ACC_0176,2026-07,38,26002,21150
ACC_0176,2026-08,43,22646,19528
ACC_0177,2026-03,11,5621,4797
ACC_0177,2026-04,9,5092,4467
ACC_0177,2026-05,10,5187,4496
ACC_0177,2026-06,12,6811,5583
ACC_0177,2026-07,14,7489,6699
ACC_0177,2026-08,15,9522,8039
ACC_0178,2026-03,124,95617,81840
ACC_0178,2026-04,124,107732,87074
ACC_0178,2026-05,117,116210,94795
ACC_0178,2026-06,62,57191,47464
ACC_0178,2026-07,31,27484,23732
ACC_0178,2026-08,15,14090,11866
ACC_0179,2026-03,30,50599,44010
ACC_0179,2026-04,28,57817,47775
ACC_0179,2026-05,31,56501,47001
ACC_0179,2026-06,34,66432,56175
ACC_0179,2026-07,41,80416,67411
ACC_0179,2026-08,50,100635,80893
ACC_0180,2026-03,139,87041,69739
ACC_0180,2026-04,131,112373,88582
ACC_0180,2026-05,120,98684,79528
ACC_0180,2026-06,66,47429,40789
ACC_0180,2026-07,33,25386,20394
ACC_0180,2026-08,16,12761,10197
ACC_0181,2026-03,11,4074,3582
ACC_0181,2026-04,9,4226,3462
ACC_0181,2026-05,11,3429,2842
ACC_0181,2026-06,12,4259,3868
ACC_0181,2026-07,14,5213,4641
ACC_0181,2026-08,16,6318,5570
ACC_0182,2026-03,225,102726,82499
ACC_0182,2026-04,209,102867,84087
ACC_0182,2026-05,226,108121,87546
ACC_0182,2026-06,262,116308,92240
ACC_0182,2026-07,314,123696,110688
ACC_0182,2026-08,374,149696,132825
ACC_0183,2026-03,6,2738,2398
ACC_0183,2026-04,6,2685,2262
ACC_0183,2026-05,6,2678,2353
ACC_0183,2026-06,5,2558,2141
ACC_0183,2026-07,5,2202,1948
ACC_0183,2026-08,6,2945,2466
ACC_0184,2026-03,3,6694,6030
ACC_0184,2026-04,2,7077,5696
ACC_0184,2026-05,3,7551,6054
ACC_0184,2026-06,3,8018,6577
ACC_0184,2026-07,4,9557,7893
ACC_0184,2026-08,5,10970,9472
ACC_0185,2026-03,45,30978,24183
ACC_0185,2026-04,46,21874,19669
ACC_0185,2026-05,38,26489,21880
ACC_0185,2026-06,51,29609,25668
ACC_0185,2026-07,62,37874,30801
ACC_0185,2026-08,74,47231,36962
ACC_0186,2026-03,47,21710,19662
ACC_0186,2026-04,46,19691,16848
ACC_0186,2026-05,46,21792,17001
ACC_0186,2026-06,47,24266,19130
ACC_0186,2026-07,50,19127,16508
ACC_0186,2026-08,51,26753,21122
ACC_0187,2026-03,23,42962,37149
ACC_0187,2026-04,22,42370,37635
ACC_0187,2026-05,20,41419,36976
ACC_0187,2026-06,10,21201,17919
ACC_0187,2026-07,5,11635,8959
ACC_0187,2026-08,2,5198,4479
ACC_0188,2026-03,5,5971,4834
ACC_0188,2026-04,5,6928,5770
ACC_0188,2026-05,5,5563,4955
ACC_0188,2026-06,5,6351,5305
ACC_0188,2026-07,6,7088,5653
ACC_0188,2026-08,5,6776,5297
ACC_0189,2026-03,8,5826,4594
ACC_0189,2026-04,7,5015,4104
ACC_0189,2026-05,8,6676,5279
ACC_0189,2026-06,7,5030,4103
ACC_0189,2026-07,8,5914,5228
ACC_0189,2026-08,7,5491,4572
ACC_0190,2026-03,199,191144,167615
ACC_0190,2026-04,205,224949,204255
ACC_0190,2026-05,200,217001,187498
ACC_0190,2026-06,175,218433,175725
ACC_0190,2026-07,184,225600,196330
ACC_0190,2026-08,196,239759,190672
ACC_0191,2026-03,55,28620,22527
ACC_0191,2026-04,59,24179,21863
ACC_0191,2026-05,52,24538,19456
ACC_0191,2026-06,61,23222,19968
ACC_0191,2026-07,61,22815,20512
ACC_0191,2026-08,59,29362,23905
ACC_0192,2026-03,50,57083,44096
ACC_0192,2026-04,46,54832,44214
ACC_0192,2026-05,51,49139,42262
ACC_0192,2026-06,45,55702,43516
ACC_0192,2026-07,48,41835,35430
ACC_0192,2026-08,48,54183,44236
ACC_0193,2026-03,343,110224,96734
ACC_0193,2026-04,312,100066,85754
ACC_0193,2026-05,339,120125,106759
ACC_0193,2026-06,390,155163,119505
ACC_0193,2026-07,468,165889,143406
ACC_0193,2026-08,479,192490,172087
ACC_0194,2026-03,7,4124,3275
ACC_0194,2026-04,8,4415,3519
ACC_0194,2026-05,8,4906,4373
ACC_0194,2026-06,3,2120,1907
ACC_0194,2026-07,1,1119,953
ACC_0194,2026-08,1,583,476
ACC_0195,2026-03,3,5450,4488
ACC_0195,2026-04,2,4976,4338
ACC_0195,2026-05,3,5803,4669
ACC_0195,2026-06,1,2934,2279
ACC_0195,2026-07,1,1404,1139
ACC_0195,2026-08,1,722,569
ACC_0196,2026-03,55,27620,22374
ACC_0196,2026-04,54,24305,21144
ACC_0196,2026-05,50,27237,21539
ACC_0196,2026-06,50,22964,18485
ACC_0196,2026-07,55,20449,18383
ACC_0196,2026-08,56,24819,20870
ACC_0197,2026-03,9,6132,4812
ACC_0197,2026-04,9,6006,4623
ACC_0197,2026-05,9,6279,5038
ACC_0197,2026-06,4,2627,2220
ACC_0197,2026-07,2,1257,1110
ACC_0197,2026-08,1,666,555
ACC_0198,2026-03,8,4091,3641
ACC_0198,2026-04,7,4068,3257
ACC_0198,2026-05,8,4069,3154
ACC_0198,2026-06,9,4806,3939
ACC_0198,2026-07,11,5586,4727
ACC_0198,2026-08,12,6377,5673
ACC_0199,2026-03,81,155359,133855
ACC_0199,2026-04,83,143153,126861
ACC_0199,2026-05,85,128998,100871
ACC_0199,2026-06,42,74539,58334
ACC_0199,2026-07,21,33341,29167
ACC_0199,2026-08,10,18430,14583
ACC_0200,2026-03,3,5012,4190
ACC_0200,2026-04,3,5585,4784
ACC_0200,2026-05,3,6764,5340
ACC_0200,2026-06,4,6561,5824
ACC_0200,2026-07,5,7881,6989
ACC_0200,2026-08,6,10293,8387
ACC_0201,2026-03,6,3876,3165
ACC_0201,2026-04,6,4463,3487
ACC_0201,2026-05,6,3847,3118
ACC_0201,2026-06,8,5147,4331
ACC_0201,2026-07,9,6006,5198
ACC_0201,2026-08,10,6972,6238
ACC_0202,2026-03,179,224859,185496
ACC_0202,2026-04,156,202354,177740
ACC_0202,2026-05,173,198411,178657
ACC_0202,2026-06,171,189264,158358
ACC_0202,2026-07,182,199184,154738
ACC_0202,2026-08,158,187886,149430
ACC_0203,2026-03,190,313440,259748
ACC_0203,2026-04,180,365041,304634
ACC_0203,2026-05,203,320919,282474
ACC_0203,2026-06,169,351985,299205
ACC_0203,2026-07,172,410152,339430
ACC_0203,2026-08,179,336574,268473
ACC_0204,2026-03,184,200202,171839
ACC_0204,2026-04,178,169782,144129
ACC_0204,2026-05,189,188458,161789
ACC_0204,2026-06,192,205129,182468
ACC_0204,2026-07,185,217514,178700
ACC_0204,2026-08,196,210346,178713
ACC_0205,2026-03,62,134173,121338
ACC_0205,2026-04,63,173113,156845
ACC_0205,2026-05,62,160353,143134
ACC_0205,2026-06,64,164121,145871
ACC_0205,2026-07,62,174225,137266
ACC_0205,2026-08,61,170814,151368
ACC_0206,2026-03,160,78210,65704
ACC_0206,2026-04,146,73248,57864
ACC_0206,2026-05,156,73450,66767
ACC_0206,2026-06,177,70945,58172
ACC_0206,2026-07,174,65982,56382
ACC_0206,2026-08,167,72098,59979
ACC_0207,2026-03,167,227715,183688
ACC_0207,2026-04,195,290646,223615
ACC_0207,2026-05,197,229744,191300
ACC_0207,2026-06,194,301126,233598
ACC_0207,2026-07,188,297490,239612
ACC_0207,2026-08,175,255766,219669
ACC_0208,2026-03,49,15884,12922
ACC_0208,2026-04,49,15532,12132
ACC_0208,2026-05,56,15220,11900
ACC_0208,2026-06,57,15917,13181
ACC_0208,2026-07,58,14239,12765
ACC_0208,2026-08,49,16584,13436
ACC_0209,2026-03,250,225505,198607
ACC_0209,2026-04,247,242049,219708
ACC_0209,2026-05,233,278914,234596
ACC_0209,2026-06,221,205299,177560
ACC_0209,2026-07,254,222031,198598
ACC_0209,2026-08,240,242739,195197
ACC_0210,2026-03,232,368106,296666
ACC_0210,2026-04,262,328551,253345
ACC_0210,2026-05,263,303430,262604
ACC_0210,2026-06,256,305088,267914
ACC_0210,2026-07,268,381632,312661
ACC_0210,2026-08,239,381214,305168
ACC_0211,2026-03,30,31232,24858
ACC_0211,2026-04,30,33765,26006
ACC_0211,2026-05,34,28685,24931
ACC_0211,2026-06,33,31347,24346
ACC_0211,2026-07,33,31056,27969
ACC_0211,2026-08,35,31420,24188
ACC_0212,2026-03,69,104207,93991
ACC_0212,2026-04,72,103719,80799
ACC_0212,2026-05,69,104112,88353
ACC_0212,2026-06,34,54558,46753
ACC_0212,2026-07,17,29828,23376
ACC_0212,2026-08,8,14744,11688
ACC_0213,2026-03,256,123552,109059
ACC_0213,2026-04,269,136961,122359
ACC_0213,2026-05,278,156942,128799
ACC_0213,2026-06,287,128856,112041
ACC_0213,2026-07,258,126918,108648
ACC_0213,2026-08,255,141008,112016
ACC_0214,2026-03,88,233904,192389
ACC_0214,2026-04,77,178151,160980
ACC_0214,2026-05,81,227895,204757
ACC_0214,2026-06,78,248051,208730
ACC_0214,2026-07,81,214210,192435
ACC_0214,2026-08,87,218715,188713
ACC_0215,2026-03,34,21055,16744
ACC_0215,2026-04,35,17751,14882
ACC_0215,2026-05,34,17517,15637
ACC_0215,2026-06,41,22281,18112
ACC_0215,2026-07,50,26844,21734
ACC_0215,2026-08,60,28824,26081
ACC_0216,2026-03,10,5236,4297
ACC_0216,2026-04,12,5096,4529
ACC_0216,2026-05,12,4622,3864
ACC_0216,2026-06,6,2471,2019
ACC_0216,2026-07,3,1147,1009
ACC_0216,2026-08,1,568,504
ACC_0217,2026-03,119,257769,206071
ACC_0217,2026-04,116,253557,202022
ACC_0217,2026-05,112,199476,170700
ACC_0217,2026-06,118,187911,154369
ACC_0217,2026-07,125,188676,157044
ACC_0217,2026-08,129,237571,200582
ACC_0218,2026-03,20,18368,16143
ACC_0218,2026-04,21,23405,19611
ACC_0218,2026-05,22,24873,20502
ACC_0218,2026-06,20,20317,17429
ACC_0218,2026-07,19,26457,20636
ACC_0218,2026-08,21,25635,20880
ACC_0219,2026-03,8,6401,5069
ACC_0219,2026-04,8,5329,4516
ACC_0219,2026-05,8,4404,3997
ACC_0219,2026-06,7,5380,4768
ACC_0219,2026-07,8,6253,4876
ACC_0219,2026-08,7,6109,5360
ACC_0220,2026-03,2,11291,9325
ACC_0220,2026-04,2,10642,8389
ACC_0220,2026-05,2,10363,8388
ACC_0220,2026-06,1,5757,4897
ACC_0220,2026-07,1,3078,2448
ACC_0220,2026-08,1,1373,1224
ACC_0221,2026-03,7,7500,5822
ACC_0221,2026-04,8,8146,6383
ACC_0221,2026-05,7,5452,4830
ACC_0221,2026-06,7,6881,6045
ACC_0221,2026-07,7,6519,5344
ACC_0221,2026-08,8,5688,5128
ACC_0222,2026-03,22,16430,13403
ACC_0222,2026-04,22,15474,12878
ACC_0222,2026-05,24,18003,14455
ACC_0222,2026-06,25,19285,15769
ACC_0222,2026-07,22,17891,14016
ACC_0222,2026-08,24,16799,13956
ACC_0223,2026-03,4,7554,6301
ACC_0223,2026-04,4,7374,5742
ACC_0223,2026-05,4,5828,5095
ACC_0223,2026-06,4,7738,6563
ACC_0223,2026-07,4,8023,6608
ACC_0223,2026-08,5,6890,5694
ACC_0224,2026-03,324,103609,93491
ACC_0224,2026-04,324,115133,96732
ACC_0224,2026-05,319,117170,97682
ACC_0224,2026-06,309,103648,87221
ACC_0224,2026-07,308,113668,88783
ACC_0224,2026-08,310,123085,101780
ACC_0225,2026-03,34,32323,29182
ACC_0225,2026-04,34,35488,30440
ACC_0225,2026-05,35,45335,36658
ACC_0225,2026-06,35,46205,35554
ACC_0225,2026-07,40,44956,36024
ACC_0225,2026-08,40,33114,28550
ACC_0226,2026-03,31,34488,28015
ACC_0226,2026-04,31,34388,27462
ACC_0226,2026-05,29,30372,26517
ACC_0226,2026-06,16,17096,13679
ACC_0226,2026-07,8,8171,6839
ACC_0226,2026-08,4,4113,3419
ACC_0227,2026-03,5,4956,4357
ACC_0227,2026-04,5,5583,4890
ACC_0227,2026-05,4,5517,4696
ACC_0227,2026-06,5,6732,5539
ACC_0227,2026-07,6,7481,6646
ACC_0227,2026-08,7,10278,7976
ACC_0228,2026-03,138,62111,52408
ACC_0228,2026-04,149,76284,61614
ACC_0228,2026-05,136,71113,58601
ACC_0228,2026-06,128,65974,50928
ACC_0228,2026-07,156,73421,58279
ACC_0228,2026-08,153,68778,58377
ACC_0229,2026-03,46,26910,23990
ACC_0229,2026-04,46,33354,26080
ACC_0229,2026-05,42,28234,23323
ACC_0229,2026-06,55,35137,31758
ACC_0229,2026-07,66,47171,38109
ACC_0229,2026-08,79,54773,45731
ACC_0230,2026-03,8,9701,8376
ACC_0230,2026-04,9,10635,9061
ACC_0230,2026-05,8,11164,8709
ACC_0230,2026-06,8,11860,10535
ACC_0230,2026-07,8,11608,9856
ACC_0230,2026-08,9,10673,8377
ACC_0231,2026-03,51,54267,42139
ACC_0231,2026-04,53,50589,40898
ACC_0231,2026-05,49,39304,34828
ACC_0231,2026-06,26,22737,20433
ACC_0231,2026-07,13,12053,10216
ACC_0231,2026-08,6,6443,5108
ACC_0232,2026-03,46,26910,21572
ACC_0232,2026-04,45,27995,23501
ACC_0232,2026-05,49,26006,22429
ACC_0232,2026-06,23,12892,10545
ACC_0232,2026-07,11,6653,5272
ACC_0232,2026-08,5,2991,2636
ACC_0233,2026-03,138,144727,117491
ACC_0233,2026-04,145,132570,106935
ACC_0233,2026-05,127,153645,135779
ACC_0233,2026-06,150,151798,123080
ACC_0233,2026-07,127,166423,129973
